,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
16,0.9781818181818182,0.9695872556118754,0.963918362885905,0.9574169073605865,0.9686998094839896,0.6817571968014722,0.637104461999852,0.570264870451574,0.5074575108741798,0.43715301013057095,0.5073127441645822,0.3321230806248351,0.37796441022711924,0.15806020642570562,0.14525476450059605,0.0,0.21424144776953113,0.2231069644229431,0.1735796641596662,0.17053180198111706,0.2965610955468666,0.2642535386836735,0.3205667709776825,0.39604560804627786,0.41284230049031956,0.3356914561810338
17,0.9828864803194524,0.9761227970437749,0.9716152358143069,0.9662223827532004,0.9752619126537355,0.8930051659920631,0.715777193245412,0.6531789036833541,0.6131368730346485,0.5056018537308091,0.5887658647782175,0.462926149554463,0.41591033643296826,0.27173686129236785,0.22461704151442397,0.21424144776953113,0.0,0.22297805023549433,0.18887941003164987,0.2323001273784232,0.2757511224835949,0.15678376083265289,0.32085054189691264,0.3321137112979944,0.2996441219025521,0.22892508775876697
18,0.9830412662521198,0.976338028169014,0.9851542884584403,0.9665154640308299,0.9754795099036202,0.8938301863988714,0.7179162171908839,0.693785698942652,0.6386546709893708,0.5159384186773814,0.6012490136829796,0.40569082960083225,0.3818058307729324,0.34954657229326835,0.22930423912080256,0.2231069644229431,0.22297805023549433,0.0,0.22147829371649086,0.25307248974412133,0.26637568177533133,0.20559309479757015,0.2855313131901226,0.3604804201548437,0.3051427682298674,0.21576561786779003
19,0.9835255354200988,0.9770114942528736,0.9726642379689955,0.967433816283149,0.976160998671665,0.7721342273995954,0.7312131999060876,0.6634865236787781,0.6243169379023279,0.5331351351903878,0.6004662502154974,0.4888333298345826,0.3934804236538417,0.2847938175273782,0.19346524978772373,0.1735796641596662,0.18887941003164987,0.22147829371649086,0.0,0.10371499302701537,0.19518022752311415,0.18143135691876044,0.230358824406261,0.31176511527866146,0.3017958950867269,0.19738269981799939
20,0.9828962371721779,0.9761363636363636,0.9716312452695723,0.9662408505592402,0.975275625562464,0.8930571052318728,0.7159118321875033,0.6533350590621549,0.6133061044987629,0.5446556370493811,0.5889428919565308,0.44376661928669026,0.38127823746693223,0.298034100769596,0.18590228707994105,0.17053180198111706,0.2323001273784232,0.25307248974412133,0.10371499302701537,0.0,0.21096741733004765,0.24664235457781092,0.2546393249576292,0.3422345484028416,0.3235695846249259,0.2191556404681333
21,0.9861751152073732,0.9806985294117647,0.9770224750401789,0.9724964435068376,0.9799086614931014,0.9110248936904919,0.7626790177078826,0.7217630327774296,0.6922814204095271,0.6034789579103399,0.65137434757759,0.5757785003542302,0.4650123135806288,0.39625852279658,0.34525324251808265,0.2965610955468666,0.2757511224835949,0.26637568177533133,0.19518022752311415,0.21096741733004765,0.0,0.1783329235254757,0.2207656404109246,0.25768945286073386,0.27499908470201306,0.21567877481533715
22,0.98539435248296,0.9796116504854369,0.987195305240565,0.9709978936932129,0.9788009641229493,0.9066515410074822,0.7571888632913557,0.7089603797834533,0.6604034332560675,0.5705927805689628,0.6445749881779665,0.539292675933853,0.4489089539820661,0.3672187863252955,0.2900961026651764,0.2642535386836735,0.15678376083265289,0.20559309479757015,0.18143135691876044,0.24664235457781092,0.1783329235254757,0.0,0.25947721740395024,0.2682531276239094,0.2414193601184369,0.1980132063923189
23,0.9868995633187773,0.9817073170731707,0.9782166296504772,0.9738919728003596,0.9809389865447372,0.8133010407083742,0.7734378079893538,0.7389309004908637,0.7058211551341194,0.6141535619333405,0.6794057508607052,0.586395555657846,0.5059151544927611,0.39473796784471915,0.2905013216065827,0.3205667709776825,0.32085054189691264,0.2855313131901226,0.230358824406261,0.2546393249576292,0.2207656404109246,0.25947721740395024,0.0,0.2103737867000406,0.2885396498059214,0.23003321150498157
24,0.9879951980792316,0.9832335329341317,0.9800247012958505,0.9760118553507577,0.9825018550469538,0.9214608330758138,0.7900174641974157,0.7526261353452738,0.725682744291172,0.6576073374506695,0.6961278337649304,0.601512633205305,0.5448569267939375,0.4838008523673011,0.369688267082819,0.39604560804627786,0.3321137112979944,0.3604804201548437,0.31176511527866146,0.3422345484028416,0.25768945286073386,0.2682531276239094,0.2103737867000406,0.0,0.25443104333188793,0.2283972990838622
25,0.9885057471264368,0.9839449541284404,0.9899033350185208,0.9770035440122348,0.9832320407949944,0.8337892666937378,0.797873231462022,0.7774796304308644,0.766374734662334,0.6511945047290636,0.7428073219719085,0.6498063074011845,0.5702065946813297,0.5504468309290029,0.48634373713137025,0.41284230049031956,0.2996441219025521,0.3051427682298674,0.3017958950867269,0.3235695846249259,0.27499908470201306,0.2414193601184369,0.2885396498059214,0.25443104333188793,0.0,0.24014886704162774
26,0.9860724233983287,0.9805555555555555,0.9877845686901479,0.9722990200416556,0.9797628078560278,0.8029794722272111,0.7611668171038707,0.7253843924659718,0.6883328676242206,0.6006830530120506,0.66339369875532,0.5673276897491906,0.4665734828493189,0.4111250371153077,0.3045169107087844,0.3356914561810338,0.22892508775876697,0.21576561786779003,0.19738269981799939,0.2191556404681333,0.21567877481533715,0.1980132063923189,0.23003321150498157,0.2283972990838622,0.24014886704162774,0.0
